,label,review
4808,0,量不是很大，小贵有些油，等了快一个半小时了才来
9750,0,很失望，不好吃。
6874,0,酱油太多，黑哇哇的，要的地瓜都没有看到！
10386,0,百度送餐员的卫生真是堪忧
10408,0,金枪鱼沙拉里几乎没有青菜...我也是醉了...
5679,0,从下单到收到餐，142分钟，送到的粥洒了。。
6180,0,外卖员不进园区
4337,0,送的有点慢，味道很好！
9905,0,全是冷的，饺子都快变成冻饺子了
10790,0,等了一个多小时，菜量少，尤其是那份拍黄瓜，又少又难吃
5409,0,送错了，送成盖饭了。。
5316,0,"两个小时才送到,京酱肉丝简直打死卖盐的了,以前很好吃的呀"
8078,0,第一次出现这样的情况，打包的小哥给我只装了三份薯条就送过来了，根本没管后面的。
7427,0,等了2个小时没送来，上班了才送来，退款很慢
11610,0,"不到500米距离,不算预定,送了两个多小时"
6041,0,看了送到时间就知道了，东西已经都凉透了，没法吃了，直接扔了
4424,0,太慢了，等了两个多小时，而且特别咸
4384,0,从包装到味道总体还可以，就是小菜不怎么好吃，木耳还凑合，辣白菜根本不是那味儿！所以小菜再弄好点的话，还会多多支持！
9760,0,可能天热放坏了，吃完晚上拉肚子了。卖相也没有店里的好。
11208,0,送餐时间太长，面都不能吃了，味道还可以。
9807,0,外卖员把汤全洒了，菜还是凉的！绝对差评
7260,0,"1，快2个小时才送到,也没有超时赔付,2，没按备注制作咖啡,3，冬天能不能增加点保温措施,热饮变冷饮了"
6263,0,"我要的热豆浆到了都凉了,想让我拉肚子吗？"
7130,0,我要的精选米饭，你给我送过来一个空盒？？？你TM在逗我吗？？？？？差差评！！
8542,0,"还可以吧,毕竟价格不高"
7037,0,饺子送到都凉了
11380,0,"不会再定了,简直搞笑，两小小小片肉渣渣和一坨没切的菜花"
5604,0,"请不要把硬硬的肥肉块跟嫩嫩的肘子肉混为一谈。谢谢。,简直侮辱了肘子肉。"
8948,0,"11点31下单,12点51送到。这速度太慢了"
4493,0,"好难吃啊,都没吃过这样子的京酱肉丝,还送得超慢,差评"
10420,0,饭和菜一共就半碗，一个鸡蛋也没熟，没肉，30，真差！恶心！
7424,0,汤汁洒的都没食欲了。
7795,0,摩卡做的不能再差了，我不知我喝的是摩卡还是稀释的热巧！咖啡，巧克力，奶油，奶泡的比例完全不对。
8282,0,鱼籽都散了！量少！不过味道也可以！
7591,0,明明点的两份饭，却送来一份
9933,0,时间太长，并且泡菜汤没有米饭
7796,0,"超时了十分钟就算了,一杯咖啡洒了小半杯,那洒这么多的钱都我自己来赔对吗！杯子外面全洒满了咖啡！这种服务不要也罢"
10190,0,虽然送餐很快，可是焖面吃了一口就吃出一只虫子，带翅膀的有蜻蜓那么大。。。
5317,0,送餐速度超级超级慢……
9906,0,送达时间倒是挺快，可这个饭量也太缩水了。辣牛肉汤，连肉星子都没有，一堆蕨菜。量少的可怜，就一小碗。米饭估计也就1两，这饭菜贵的离谱，量少的给小学生吃都不够。以后再也不来。太不靠谱了。
5272,0,无语了，十点下的单，要求尽快送出，下午两点多才送到。差评！
11517,0,"换过两次套餐,都是17换16,前后2次,2块钱,都没退"
5899,0,看在我最后没迟到的份上
7919,0,简直太难吃了
4526,0,送餐时间等太久了（80多分钟），还少送了一样，给退了钱，味道还行
4267,0,这是从宇宙送来的，快递太慢，6点39下单，马上八点才到
5700,0,不会再吃了
9936,0,百度的服务还是很不错的，辣牛肉汤味道也不错，可惜送达的时间实在是太晚了，我都是冰冰凉吃的，唉，非常委屈
10750,0,简直太烂了，凉皮连调料都没给，让人怎么吃？
9859,0,"1：菜品打包后明显比店里吃差好多,2：汤在送达时撒了一半,3：送餐员态度非常不好，首先迟到了没有道歉的意思，菜送少了也觉得很理所应当，我们说少送的要不回去拿，要不减钱，结果人家送餐员同志说没好气的让我们都退了，大哥我们目的是吃饭好么，送晚送少都是你的问题，不但不道歉还要让我们都退了，饿死我们吗？这样的送餐员教育一下吧，不然会得罪很多顾客的。,总之，本次很不满意。"
8570,0,备注和发票那里都写明了要发票，每次那送餐员来的时候总是说没看到要发票，让回去研究研究，你说一次让研究也就算了，次次都说，研究你妹啊，差评！
7793,0,"加了份奶油,送过来的时候奶油已经化得无影无踪了"
11847,0,菜没熟，蒜台、青椒没熟。好难吃。
7584,0,猪蹄上都是猪毛，我都怀疑其他东西干净不！
6252,0,汤洒一袋子。送的也慢。包子味道不错。
7465,0,"点了海带丝没货,双拼饭超级难吃"
9413,0,挺准时的，大家都说米饭有点少。再多点米饭就更好了。
7781,0,送错了，没有美式，给了个小拿铁....
10335,0,配送了三个小时，够了
9849,0,一个多小时才送到，菜汤还都撒了，只给送到楼下
7653,0,两个小时的配送时间，真是服了
9060,0,这是最近最不愉快的一次订餐，这家餐厅我们前后订过不下10次，俩月内，以前平均40分钟到一小时送到，可是今天用了将近三小时，百度外卖怎么管理的送餐，是接单谁抢到算谁的吗？不管什么时候送到，之前就发生过，明明十一点送到的，可是下面的送到时间填写的是十点半，这一单，下面的送达时间是12点16，实际是下午两点才送到，我们点的是孩子的中午饭呀，11点20点的，结果中午没吃上饭，非常耽误事。生气了。
8212,0,汉堡超小，跟烧饼似的，以前在店里吃的都觉得量很足所以才点的，没想到外卖差这么多。。。千万别买真的好小。。。
9456,0,菜的量有点少啊
8468,0,等了73分钟才送到
11694,0,此次送餐时间还算迅捷，可惜原来的20-13活动咋不继续了呢？
8430,0,送货员送错了一份餐，也没有给发票
10221,0,连续两天出问题，投诉！
7156,0,这大牛逼鸭子做的~能再老点吗~面酱能在混事点么~鸭子没味面酱走味还开个什么啊~早日关门大吉吧~
11627,0,点了两瓶啤酒就送了一瓶
5309,0,京酱肉丝还可以
9326,0,像是青菜炒肉
11213,0,鸡蛋太少都是酸豆角
6127,0,我就不明白了~备注里写的清清楚楚~是不认识字~还是不放辣椒不会做？就吃了一口就给家里老人辣着了~妈的~脑残么
10278,0,送餐速度比较快，但是少送了一份，只能让外卖小哥给退了，可是还是有一个人没吃上饭，有点坑～希望商家下次配餐时候认真一点
7777,0,盖子盖不好，送来的时候都洒了，咖啡品质越做越差。谢谢师傅大冷天的配送。这家星巴克店都对不起师傅这么辛苦的跑腿儿。
10204,0,"土豆丝葱姜蒜什么配料都没有,白哗哗的能发照片就好了这个厨师是不是以前干司机的,气死了"
4322,0,送餐太慢了，我十二点点的餐两点才到，
11797,0,差！！！！！！！送餐整整用了三个小时！！！一个办公室定了八份，竟然一份一份送！！没有能力接单就不要接，耽误别人的时间！
7188,0,配送能不能快点呢？
10546,0,预计12:17送到，但事实是1点才送到，而且汤汁全洒
4329,0,"我很少评论外卖,但是这个我真的要说一说,!,十点多订的我外卖,卖家一分钟就接单了,然后过了一个半小时还多我才收到外卖!!收到的时候粥已经是凉的,锡纸包着饼,锡纸是热的,我还想还好还能吃,可是打开后饼已经凉了,油也凝固了,饼也因为凉了变硬！！！106分钟才送达,送来的还是凉的,卖家要是你你能满意吗！！！"
6397,0,面不好吃！送餐服务不错
11234,0,馄饨没给勺，要的烤肠没烤不说还是酸的，唉
6621,0,50分钟才送到不说，馅料完全散了，从没见过这样儿的外卖批萨！
5934,0,差评，太慢！！！
4585,0,"太慢了,等了一个半小时，中号卷饼很大，有点辣，肉给的很多，没有酱？味道一般，南瓜粥没有味道也不甜。"
4367,0,没想象的好，粥里没硬货，饼味道还行，量一般
5470,0,送餐花了一个半小时……无语了
6011,0,难吃……越来越难吃……
9283,0,味道还行，就是配送太慢
5395,0,一不小心点错了，一个小时十五分钟了，还没送到
7116,0,菜都是凉的，这大冬天让人怎么吃？
4378,0,送餐速度太慢，两个小时才到，打电话也不接！味道也很差，直接扔掉了。。。。点过的最差的外卖！！！！！
7335,0,一杯咖啡送到了洒了三分之一
9384,0,炒饭挺好，点的手撕包菜吃起来怎么有股煤油味似得，没怎么吃..
7089,0,非常差，速度慢的可以，0分
5675,0,送过来的时候已经有些凉了，肘子变得非常油腻，吃了一半就扔了……
5761,0,商品太差，以后再也不定了
5203,0,差评，口感一般，量不够，最过分的是等了半天，快递小哥让我去楼下自取，说没有地址！324不知道在3层？？？！！！
11038,0,送的面由于送的时间长都不好吃了
5295,0,饼带汤的洒哪都是，还一直淌～南瓜粥一点味没有
5853,0,小炒肉饼太辣了，配送慢，还没给带发票
5097,0,太腻了，口感不如西少爷
6652,0,没餐具怎么吃？你来试试
7087,0,"量不是很大,一把人还凑合"
4543,0,失误难免，，以后请注意。。
9790,0,"特别油不好吃,基本没有牛肉,有几条肉丝,不超过3"
7696,0,粥又酸又辣不知道是不是坏掉了，料全部都是生的放在里面，而且不是百度送的，很慢。没有物流信息
10918,0,味道还不错，但是送餐真的好慢，明明不是很远，一个多小时才送到。
11007,0,太慢了送的，服务态度还是不错，不过速度实在不能忍受，不会在订了
6828,0,一直吃你家米线，怎么现在给的菜越来越少了？我点的肥牛的，就只有一片肉吗？千叶豆腐的那份也是只有几块，太让人失望了
6649,0,要的套餐（套餐含饭和饮料），就给送饭了，打电话过去说给补送，现在也没送来，差评！
5202,0,东西好吃，但是要等好久！好久！好久！！！！店里电话打不通，好容易打通了，要了送餐小哥电话，结果是个空号！！！！！真的无语了！！！！
7412,0,鸟巢明明点的是热的，送来还是凉的！
4272,0,等太久了，而且漏送了一瓶王老吉~~
8531,0,丽华饭量小了点
4921,0,鸡肉的有点淡
7430,0,强烈投诉！！！！！！！鸡肉都是碎头！！都是！！！！！！！！和第一次定完全不一样！点大份送来的却是一盘散沙！！明显比第一次给的少太多！！！就连米饭都不满，店家你至于吗？！？更可气青笋不到10片还都切的跟芹菜似的～回头客就是被坑！慎重吧！！！！！我是不会再点啦！！！！！坑人啊！！！！！！！
6713,0,点了这么多次，头一次这么慢，晚了一个多小时，打了好几个电话催才给送过来。说周六比较忙，忙的话不能多请几个外卖员？
8828,0,"送餐等了1:30小时,真是醉了,味道还行就是没给筷子"
6726,0,"送餐没我在筷子和勺子,11点半订餐,1点一刻才送过来,太慢了"
5579,0,"太一般了,送到了都凉了,味道也太一般了"
5286,0,慢！！！提前订也白搭
9747,0,餐厅写错地址，冷面很好
7441,0,十点多预定，还是没有准时送到
4160,0,卷饼凉了里面好多大块大肥肉，青椒是生的，吃起来很恶心……粥给我洒了一半，我用了袋子里的两张纸加上自己搭了两张纸，也没把粥盒擦干净。我看这家店名字很逗逼，没想到菜也很逗逼，不会再定了…
10997,0,我已经不想骂人了，我只想打人！跟同事一起订的让11点半送到，结果同事的送到了，唯独没有我的！打电话问店里（很难才打通），他们说11点20就送出了，那为什么没有呢？打了好几个电话催，终于在12点30多送到了，这一餐吃得艰辛啊，还害我午休时间都没有了！再评价饭菜吧，米饭不错，是大米饭，软硬适度，但是菜一般，不值，加一起差不多也就值花的这些钱，加上百度给的13块就实在是不值了，不知道是百度被坑了还是我被坑了。三次订餐都很失望，我不会再在百度外卖订餐了，失望至极！
5054,0,送饭太慢了
6656,0,等了一个小时，也不好吃。
6401,0,大过年的啥也不说了，18点10分下单，20点20送到家，1公里多的路，菜全都冰凉，羊棒骨不给吸管怎么吃？以后再也不叫他家外卖！！
5563,0,凑活吧，随便吃吃，比合利屋好一百倍！
5596,0,"“喂，你的外卖我在门口赶紧出来”,开门之后,塞到我手里就走，定的粥压根没给，"
4581,0,送了快两个小时！电话也打不通！
8192,0,鸡肉死丁丁的，不好吃
8307,0,快递是卡着点来的，还有5分钟就半价了，我也是醉了
4016,0,.炒菜都不放盐的？咖喱炒饭没吃就扔了！太失望，差
4187,0,"一个半小时诶。。。点了套餐,没带粥来,肉卷是凉的。心凉！"
8045,0,难吃的意面！十块都不值
11405,0,真是气死人，速度太慢了，一个半小时都送不到，老这样
4380,0,千万不要买，不好吃而且服务太差，送餐速度三小时，最失败的一次购买
4386,0,两个半小时才到，问商家说配送员11点出去的，一点才到这是去送全北京的外卖了吗？问起来就各种找理由，又是单子多又是第一个送的我的，我十点半定的也不算晚吧！就不信两个半小时都送不到！
6107,0,这是我最差的一次送餐体验了。一杯可乐撒掉了五分之一，豆腐脑也从碗里溢出来了。送餐小哥是跟谁越野飙车过来的吗？同时也想问问商家，你外卖可乐那么贵就不能用听装的吗？非要装个塑料一次性杯+塑料袋，既不环保又影响卖相！
7443,0,"太特么恶心了,服务不到位"
9734,0,味道不正宗
8154,0,配送员说对不起迟到了25分钟，但我吃到的东西是快餐，已经凉了，该脆的都已经皮了硬了。。这是我第一次用百度外卖，实话实说，我很不满意！11:28分下单，说13:00前不送享五折优惠，快递员是12:59踩着点送餐。。我不知道是快递员的问题还是哪里出了问题！从商家确定订单11:34到快递员取餐12:19，这个时间确实有点过长
7298,0,点的星冰乐，来了变成星水乐了，在差几分钟超时赔付时才送到，这次真的太慢了
4757,0,两个小时才送到，期间也没打电话说明情况，必须差评！
8126,0,沙拉的密封膜竟然已经撕开了！要是普通餐盒的塑料盖也就不追究了！菜撒出来一半！绝对不能吃了，谁知道中途发生了什么？！
7033,0,"3个小时送到的,呵呵,送餐员脸皮够厚"
6321,0,"饭都是生的！！！,能不能把饭做熟再送来！,全扔了！！,气死人！！"
6512,0,"份量缩小,买的猪排都没有薯条"
6156,0,煎饼难吃死了。冒菜一点不辣巨麻，全都是花椒。也巨难吃。以后绝对不会吃了。
9519,0,快递小哥人很好，饺子吃着一般，特别慢。
9711,0,送过来我一看傻眼了，太次了，下次不要这家的了，整个糊弄人呢。
6287,0,包子都不想说啥了
6715,0,少送了一份海苔汉堡串，打电话给客服也没有解决
10186,0,良少，味道一般明显比去店里吃差很远
10422,0,我觉得量很少，不怎么好吃！
5496,0,送得慢咱忍了，卷饼凉透了咱也忍了，尼玛劳资明明点的皮蛋瘦肉粥，是粥是粥是粥，送了个王老吉过来神马意思！！！好吧，就算太忙送错东西也可以理解，尼玛电话打不通，打不通，不通，这TM神马意思！！！到现在解释都没有一个，尼玛劳资现在一颗星也不想给。宇宙卷饼，差到不行，继续多说，影响心情。
11888,0,这次的凉了，很难吃，短期内不会再点
4481,0,送得很快。可是，肘子卷和以前吃的不一样了，全是肉，都漏油了，只有几片小小的跟指甲盖差不多大的青椒，没吃完，太腻了…粥不错
10945,0,是不是也太少了！吃两份也不够啊！
5191,0,少了南瓜粥
8886,0,300米的路程等了一个小时才送到，走路都到了
9910,0,"饭菜提前1个小时就送来了，而且都凉了，果断取消订单,挂断放弃，再也不会订了，连热饭菜都吃不上"
8421,0,米饭感觉有点泡水了，大概蒸的时候水放多了；牛肉没有以前的味道，大块的咬不动。
10304,0,"太难吃了,是得罪卖盐的了么,买不着盐么,一点咸淡没有,醋任何调料没有,你不敢放,能不能拿外卖袋装点调料啊"
8005,0,我要加的木耳没加……
9044,0,整整两个小时，快递员才取餐…
5949,0,根本没吃到我点的煎饼…
6484,0,少送了个盐酥鸡～说稍后联系我～连个屁也不放了～真恶心～
6841,0,订了大概十多次了，店家没一次给送对过，要宽粉，给米线，要红薯粉还给米线，要辣椒，忘了拿，要麻油没拿，还有几次就不说了
9136,0,"点的俩菜都不好吃,还挺贵一共96"
10881,0,米饭里有一只蟑螂，让人怎么吃
9195,0,金针菇这次感觉口感不好，其他还行。
9069,0,快递员不是一两次了，三番五次送的菜每次汤都得洒出来。受不了了
10247,0,配送没问题，但商家没有给发票，请补一下给我
11693,0,送餐速度还行。味道惨不忍睹，就怕菜的味道太淡，特意点了宫保鸡丁，这居然都能做的那么淡，不咸不辣有点腥。以后估计不会点小渝府的外卖了。
4107,0,"面太干太硬不好吃，除了面就有两片木耳，差评！,汤水洒的满世界都是"
7788,0,别跟我说经典巧克力不用吸管喝！里面没有吸管你让我怎么喝？
11659,0,10点20下单，1点半还没有送到，只能取消订单。
7504,0,第一次用百度外卖，真心不愉快，当然跟百度没什么关系，菜品跟店里的差别太大了，三个荤菜，肉块加起来只有五六块，10分钟的路程45分钟送餐我也不说什么了竟然还迟到10多分钟，希望大家不要买它家的了，真心坑啊
9193,0,"打了3个电话,送餐的不知道酒店地址,足足1个半小时多,菜已经闷的变味,吃了几口实在不能忍,不会再点了"
7276,0,写了要去冰少糖没有按要求
9237,0,5点多定的，8点半我下班还没送到，什么玩意，还没给我退钱
6830,0,"油太腻,米线太多,外带的一样没少"
9795,0,来时都凉了
5156,0,味道很不错，不过包装真的是越来越差了，之前高大上的牛皮纸袋也没了。送餐太慢。
4679,0,点的肘子卷饼，说实话，挺失望的。首先，全是大块的肉，只有几小块生的青椒，而且肉是整块的瘦肉，根本不是肥肥的肘花，而且饼很硬，肠胃不好的很难消化。作为妹子表示，全是肉吃得非常不开森。再说送餐速度吧，等了一个多小时才送到，真是挺失望的
11488,0,"味道还可以,送餐速度超级快"
4587,0,很难吃的饼
6358,0,"这份量,搞错了吧！！"
5206,0,太慢了，等了80分钟才到
8313,0,送餐慢也就算了，东西都凉了不好吃了，差
7978,0,3元钱的米饭连饭盒底都盖不满，真是第一次遇到。招牌菜牛蛙，一坨浆糊，炒鸡蛋也是一坨坨，真是够了。这年头不是只有你一个商家，看看人家都怎么做的。三个菜172，比望湘园眉州东坡不知道贵多少，还这种质素
4658,0,包装上没少下本，味道有待提高，吃完有些腻
7952,0,不错～送餐很快～服务很好
7326,0,外卖菜单上的咖啡种类和食品种类都太少！太老！没有更新！！
10679,0,肉夹馍简直太腻了。都是肥肉，吃一个能恶心好长时间。
6529,0,有点腻，味道还可以，不能多吃
9447,0,就还行，没有很好吃
9896,0,"1.送货奇慢，已经慢近了45min,2.我点的套餐，结果比单点就多一个可乐，但是多了8块钱，就是罐可乐8块钱，坑！！！,3.味道都凉了，真的不好吃！！！,总之烂！！！！！"
6648,0,"味道不错,就是送餐慢了"
9938,0,送来都是凉冰冰的，根本没法吃
4522,0,9点多下的单。约定11点30到。12点20才到。期间催单三次。最后不得已打电话催单。饭量是够饱。就是太慢了。
8348,0,菜的味道不错，但是我点的黑椒牛柳，下单后马上给我打电话说没带这货出来，很失望，原来我吃什么不是我选的什么，而是看小哥带了什么！很失望的第一次百度外卖体验，还是用我以前的老软件算了！
11170,0,我是11:36下单，13点才到，我打电话催了6次，我无话可说了，希望老板能改进！
5820,0,基本不给低评价，这次是真怒了。早8点一过就下单晚到30分钟以上也就罢了，还联系不上，也不打电话说，孩子饿的不停叫唤。最后送来要的传统早餐套配错了，就一杯豆浆和咸菜。油条和豆腐脑不知所踪。也没让再补，因为已经10点了再送来就是中午饭了。真心不愉快。
7767,0,麻婆豆腐口味绝对需要提高！肉饼和茄条好次，扳回。送餐很快！
5129,0,送餐时间太慢太慢，包装倒是很干净，也挺好吃，就是送餐好慢
8416,0,"虾线不挑，看着太脏,不吃苦瓜，结果里面是苦瓜炒肉,一次失败的订餐"
7197,0,"送餐超慢，晚了一个多小时，催了三次,菜品油太大，除了汤还行，其他的都糊嘴,并且，说好了满100送大可乐，特意凑的单，结果送到了说没拿，打电话到店里结果接了之后说查一下给我回电话，然后就没有消息了"
9793,0,差评，差评，没吃过这么恶心的冷面，一口就吃吐了
9231,0,傻逼一样的服务，等了一个半小时，太渣了，以后不点这家了，等得都炸了
11242,0,"土豆好几块都没熟,一次性餐筷有异味,米饭我不行跟旺德福差远了"
9789,0,饭是冷的，郁闷
7078,0,送餐超级慢，送餐员态度也不好，打客服催单也没人理，取消订单也取消不了，总之是超级差劲
9799,0,"不好吃,量又少的可怜,又贵没一点优惠"
8401,0,居然在密封的一次性筷子纸巾上有三只死蚂蚁，怎么弄的，恶心死了
6775,0,食物太差，其中一個餸是壞的
11976,0,外送员很赞，商家能不能仔细看订单啊！点的干拌面送来的是汤面，说了粉汤羊血要多加辣椒送来的一点儿辣没有！！
9248,0,7:40下单9:35送到，说好的一个小时呢？等绝望在家泡了面了。。。幸好做的很难吃，可以就是浪费了，牛蛙基本没见着腿儿，牛蛙腿你们留着做别的菜了么？特意备注的不要辣牛蛙你不能单炒也就算了，烤串个比个的辣，厨师你们不看备注的么。。。鸡脆骨不熟，板筋嚼不动，烤大虾肉很松不新鲜，总之不敢再点了，唉。。。
4908,0,纯素拌饭真心难吃
7460,0,10:40下的訂單，12:06才送到，配送速度超級慢。
6302,0,送的饮料没有，说是下次补送，呵呵，谁知道你送不送
4462,0,卷饼不错，但等了两个小时，什么情况
8057,0,海螺是剩了俩月的？难吃的要死…直接扔掉，第一次买，最后一次买
10650,0,久久鸭的口味偏颇，辣味不是很浓。总体而言还行。但是没有餐具，虽然我的单里说明要餐具了，这是一个遗憾！不过送餐速度很快！
6719,0,晚了三个小时！！！不管什么原因！！
8969,0,什么都不想说了！俩小时送到，已经给退了
5928,0,"到现在还没送来,还没人接电话"
10376,0,饭又少又硬，不好吃！
11522,0,味道也就那么回事吧，米线给的量好大，一半都没吃完
6963,0,蘸酱菜的生菜很不新鲜。锅包肉没有第一次做的好，咬不动。韭菜盒子的边太宽了。
8391,0,十一点40多时说15分钟后到，结构一直等到快一点。
10400,0,竟然没有勺子，怎么喝汤？
10554,0,快递员不认识路，取餐后一个小时才送来
7745,0,送的太慢，最慢一单两个小时都没到
8022,0,"蜡烛,餐具都没有,真赢了,要不是看送蛋糕的不容易,就给差评了,只能给你很一般的评价"
11286,0,送饭晚了20分钟。菜的质量很差
5333,0,速度确实不是一般的慢，菜品我很喜欢～赞一个吧
8466,0,以前也点过，可是这次量给的少
5209,0,里面竟然有大片肥肉皮，说好的鸡肉卷啊。。。
11010,0,"这个订单根本就没有送到,让我们等到1点多，信誉太差了，之前还一直在他家订饭。"
11011,0,饭还行，催单的时候接电话人态度不咋地。
11662,0,真心垃圾，今天中午又在这叫个外卖，等了一个多小时也没来，打电话想取消还不接，催单都催好几遍，一个多小时了你们是去种菜了吗？
6974,0,送餐时间用了2个小时。。。中间催单店员还踢皮球，伤不起，下次真心不敢订这家外卖了。。。
6337,0,"两个字，恶心。蛋太生，沙拉竟然给我一包番茄酱，香肠和土豆泥都没有酱汁，那么干怎么吃？,总之和第一次相比差很远"
7766,0,点的菜品好几个没有了，菜里葱特别多，要在葱里找菜，送餐的时间也比较长
9238,0,菜量少得可怜
5644,0,鸡肉上还有鸡毛，没处理干净
9316,0,"不到十一点下的订单,差不多一点半送到，醉了"
5562,0,太慢，太小，吃不饱。味道还行
6009,0,慢的要命，再也不吃了
8069,0,饮料都洒了，把汉堡袋子都打湿了，外卖员还让我看有没有问题，薯条撒了一地，本来要申诉，要不是看在外卖员是一个年龄挺大的大叔，就算了。百度外卖对外卖员是不是该统一培训一下？
7211,0,"送到菜和饭都凉了,哎"
7588,0,送的真的很慢
7935,0,我第一次吃，不敢再吃了，因为我尝了一下红烧肉感觉肉肯定时间长了有味道，即使炖的咸味也掩盖不住，狮子头也是味道不正常就是肉不是新鲜的，我们是吃东西真是不敢相信他们商家怎么这么不在乎安全卫生、我们的身体还是自己在家吃吧。
9369,0,豆角煸老了，咬不动
10845,0,味道很一般，比老车记差远了
8704,0,"味道不错,就是太慢了,真的很慢"
4690,0,味道一般般
4961,0,"得亏现在有优惠，你确定这一个卷饼值20,肘子在哪里,分明就是半熟的肥肉,糊弄人,量也是刷单刷的"
8585,0,"还行,送货挺快"
8195,0,"薯条不错,蘑菇芝士汉堡不好吃,没有很牛堡好,送餐挺快的"
4079,0,最奇葩的一次，这米饭少到没法再少…估计成年人能吃五份米饭，那么大的盒子，米饭放了不到六分之一…难道你家的米很贵吗？真是日了狗了！
7003,0,快递员不认识路，还不听指导，还让我们下楼拿，一共3层楼，这样还收外送费，
5113,0,两个小时才送到，失望
4738,0,包装很精美，吃起来没有想象的好吃，很噎...
6686,0,"两个蛋糕扔在一个盒子里,乌七八糟没法吃"
11394,0,刚吃上没多久就拉肚子了。肉肉明显不是正常的红烧肉颜色。
6679,0,香草的里面完全没有咖啡，就是杯奶！
8235,0,慢。很慢。非常慢！7点半下的单，10点配送员才刚刚取餐，晚饭生生变成了夜宵。而且如果不是我打电话，配送员完全不知道和客户联系。说好60分钟送餐，最后变成了150+！不能接受任何借口和解释！！！更关键的是，送来的汉堡和薯条都已经是冷的！一到家门口纸袋就穿了，掉了一地！原本想着算了，结果发现汉堡还送错了！太烂了！！！
5822,0,慢，早餐吃成午餐
11339,0,今天的饭真的是太令我失望了，从来没见过这么烂的外卖，菜花都是至少三天前做好的，根本没法吃，看看就恶心！！！！！！！！！！！！！！！！！！！！！
7222,0,一般吧，还可以
8340,0,肉还没在微波炉里打热就送来了，还粘在一起呢。东西也确实不好吃…
7846,0,太难吃了，无法形容！
5865,0,点了个套餐，豆腐脑没勺子、饮品没吸管～你叫我怎么吃？
5011,0,实在很一般，干死了，不好吃
4972,0,品味太一般了！卷饼硬，里面夹的菜品量太小！肘子太肥
11483,0,送了2个小时，不给饮料。
4168,0,太low，吃不下去，差评差评，好难吃，
7180,0,外送人员好评，芥蓝差评，太老啦
11383,0,真心的慢啊，彻底无语，彻底失望了
7973,0,前几年去他家店里吃特别正宗。这次外卖点的酸豆角肉末和小炒牛肉居然配菜都一样！！配菜都是酸豆角和蒜苔，太难吃了，肉末酸豆角居然放蒜苔。牛肉又小又少。两个菜一个味！！望改进。
4497,0,写的是12点送，11点就给我打电话说到了，在上课取不了，12多点又来的，之前订的外卖都能送上楼，这个不给送，下课到楼下取的，肉卷的味道倒是可以！
4765,0,很慢就不说了，关键是还不好吃。
11475,0,绝对不会来你家了，一个面条送了俩小时。送来全部融了，这怎么吃。以前还经常叫，这是最后一次。
5134,0,难吃到爆~真心服了
9545,0,两个小时送过来的…电话还一直打不通…
11005,0,"本单实际送达时长为169分钟,口味什么的就不重要了吧,对耐心要点32个赞哦"
8248,0,一个番茄酱都没给我！还注明了让多带番茄酱
4334,0,等到快8点，南瓜粥是凉的，卷饼也是凉的！
11919,0,螺蛳粉还是不错的，绿豆沙也很好喝，但是这送餐速度也太让人无语了吧，不说自己不认识路，还怪我们把地址写错，气人！
4806,0,好慢。以为是拌面。
11793,0,人多有点慢，有点受不了，一等就是两个半小时。
9704,0,送餐慢不说，汤凉了还怎么喝，送到汤都洒了一半，就是不能上图，要不让他们看看！
9613,0,我家离贵店不是很远，送餐大概一小时，菜的口感一般，价格偏贵，米饭很少，性价比一般
6864,0,这是一麻一辣吗？所有的牛蛙都是糊，经典的牛肉丸别说弹性，都干的咬不动了！这是一麻一辣？关门吧！还不如街边的小摊
8119,0,每次都没有番茄酱和餐巾纸烦死了
9585,0,腐竹一股坏了的味道，更重要的是生菜里有毛毛虫，你马勒戈壁的商家，操你姥姥
5750,0,骑士送餐很快，饭菜太难吃
6435,0,老汤捞饭味道有点奇怪，有点咸
5547,0,难吃极了！送的还慢！千万别上当！
11145,0,送餐慢，送了70多分钟，而且包装简单，拿到之后，到处都是红油，餐巾纸都没有！最后吃完饭，办工桌子就跟一个废墟一样，身上到处都是红油，说了不吃辣椒，结果还是辣椒粉多的要死，我自己因为不够20元，多加了一个小果粒橙汁，然后送给我的盒装饮料取消不送了，简直悲剧。
